iter	Passed	Remaining
1196	4508	108491
1197	4512	108491
1198	4516	108491
1199	4520	108484
1200	4523	108473
1201	4527	108462
1202	4531	108466
1203	4535	108468
1204	4538	108460
1205	4542	108453
1206	4546	108449
1207	4550	108450
1208	4553	108447
1209	4557	108449
1210	4561	108440
1211	4565	108431
1212	4568	108419
1213	4571	108409
1214	4575	108395
1215	4578	108382
1216	4582	108372
1217	4585	108364
1218	4589	108358
1219	4592	108346
1220	4596	108344
1221	4600	108331
1222	4603	108319
1223	4606	108301
1224	4610	108293
1225	4614	108300
1226	4618	108298
1227	4622	108295
1228	4625	108291
1229	4629	108289
1230	4633	108279
1231	4636	108271
1232	4640	108263
1233	4643	108256
1234	4647	108243
1235	4650	108230
1236	4654	108219
1237	4657	108212
1238	4661	108219
1239	4665	108212
1240	4669	108208
1241	4673	108205
1242	4676	108200
1243	4680	108196
1244	4684	108188
1245	4687	108175
1246	4691	108167
1247	4695	108168
1248	4698	108163
1249	4702	108168
1250	4706	108165
1251	4710	108170
1252	4714	108168
1253	4718	108160
1254	4721	108152
1255	4725	108147
1256	4729	108144
1257	4733	108138
1258	4736	108133
1259	4740	108119
1260	4743	108107
1261	4747	108112
1262	4751	108102
1263	4754	108094
1264	4758	108090
1265	4762	108092
1266	4766	108085
1267	4770	108085
1268	4773	108076
1269	4777	108078
1270	4781	108068
1271	4784	108057
1272	4787	108041
1273	4791	108047
1274	4795	108040
1275	4799	108034
1276	4802	108023
1277	4806	108012
1278	4809	108012
1279	4813	108004
1280	4817	107994
1281	4820	107984
1282	4824	107981
1283	4827	107972
1284	4831	107959
1285	4834	107949
1286	4837	107930
1287	4841	107919
1288	4844	107913
1289	4848	107903
1290	4851	107894
1291	4855	107893
1292	4859	107894
1293	4863	107889
1294	4866	107877
1295	4870	107872
1296	4874	107877
1297	4878	107877
1298	4882	107870
1299	4885	107865
1300	4889	107863
1301	4893	107862
1302	4897	107853
1303	4900	107838
1304	4903	107825
1305	4907	107826
1306	4911	107819
1307	4915	107814
1308	4918	107812
1309	4922	107809
1310	4926	107807
1311	4930	107800
1312	4933	107796
1313	4937	107792
1314	4941	107792
1315	4945	107783
1316	4956	107953
1317	4961	107963
1318	4965	107969
1319	4969	107965
1320	4973	107972
1321	4976	107964
1322	4980	107966
1323	4984	107963
1324	4988	107962
1325	4992	107953
1326	4996	107950
1327	4999	107944
1328	5003	107942
1329	5007	107936
1330	5010	107928
1331	5014	107915
1332	5017	107910
1333	5021	107910
1334	5025	107911
1335	5029	107902
1336	5033	107899
1337	5036	107894
1338	5040	107892
1339	5044	107886
1340	5047	107875
1341	5051	107868
1342	5055	107865
1343	5058	107861
1344	5062	107855
1345	5066	107848
1346	5069	107837
1347	5073	107845
1348	5077	107840
1349	5081	107836
1350	5084	107825
1351	5088	107826
1352	5092	107817
1353	5095	107806
1354	5099	107797
1355	5102	107795
1356	5106	107796
1357	5110	107792
1358	5114	107784
1359	5117	107778
1360	5121	107775
1361	5125	107773
1362	5129	107770
1363	5132	107762
1364	5136	107755
1365	5140	107753
1366	5144	107750
1367	5147	107742
1368	5151	107736
1369	5155	107739
1370	5159	107738
1371	5162	107727
1372	5166	107717
1373	5170	107720
1374	5173	107707
1375	5177	107698
1376	5180	107690
1377	5184	107686
1378	5188	107677
1379	5191	107671
1380	5195	107662
1381	5199	107659
1382	5202	107654
1383	5206	107651
1384	5209	107640
1385	5213	107628
1386	5216	107614
1387	5220	107615
1388	5223	107604
1389	5227	107599
1390	5231	107596
1391	5235	107597
1392	5239	107590
1393	5242	107580
1394	5246	107574
1395	5249	107567
1396	5253	107564
1397	5257	107558
1398	5260	107554
1399	5264	107544
1400	5268	107543
1401	5272	107539
1402	5275	107534
1403	5279	107526
1404	5283	107521
1405	5287	107526
1406	5290	107515
1407	5294	107509
1408	5297	107498
1409	5301	107494
1410	5305	107490
1411	5308	107485
1412	5312	107479
1413	5316	107478
1414	5320	107475
1415	5323	107469
1416	5327	107463
1417	5331	107457
1418	5334	107453
1419	5338	107445
1420	5341	107437
1421	5345	107433
1422	5349	107427
1423	5352	107415
1424	5356	107405
1425	5359	107393
1426	5363	107384
1427	5366	107382
1428	5370	107377
1429	5374	107374
1430	5378	107373
1431	5381	107369
1432	5386	107375
1433	5389	107366
1434	5393	107364
1435	5396	107353
1436	5401	107359
1437	5405	107356
1438	5408	107349
1439	5412	107339
1440	5415	107337
1441	5419	107329
1442	5423	107325
1443	5426	107313
1444	5430	107305
1445	5433	107301
1446	5437	107296
1447	5441	107290
1448	5444	107285
1449	5448	107286
1450	5452	107280
1451	5456	107282
1452	5460	107285
1453	5464	107288
1454	5468	107290
1455	5472	107292
1456	5476	107293
1457	5481	107302
1458	5486	107333
1459	5491	107344
1460	5497	107382
1461	5502	107402
1462	5505	107398
1463	5510	107409
1464	5515	107425
1465	5519	107426
1466	5522	107411
1467	5526	107409
1468	5530	107408
1469	5533	107401
1470	5537	107398
1471	5541	107397
1472	5545	107400
1473	5549	107401
1474	5553	107398
1475	5557	107395
1476	5561	107396
1477	5564	107390
1478	5568	107388
1479	5572	107384
1480	5576	107383
1481	5580	107383
1482	5583	107375
1483	5587	107369
1484	5591	107359
1485	5594	107357
1486	5598	107352
1487	5601	107339
1488	5605	107327
1489	5608	107322
1490	5612	107322
1491	5616	107314
1492	5619	107305
1493	5623	107302
1494	5627	107297
1495	5631	107296
1496	5634	107285
1497	5638	107277
1498	5641	107269
1499	5645	107267
1500	5649	107271
1501	5653	107266
1502	5657	107259
1503	5661	107258
1504	5664	107253
1505	5668	107247
1506	5671	107240
1507	5675	107234
1508	5679	107233
1509	5683	107224
1510	5686	107221
1511	5690	107210
1512	5694	107215
1513	5698	107210
1514	5702	107209
1515	5705	107199
1516	5709	107195
1517	5712	107190
1518	5716	107183
1519	5720	107177
1520	5723	107171
1521	5727	107162
1522	5731	107159
1523	5734	107153
1524	5738	107147
1525	5742	107146
1526	5745	107138
1527	5749	107133
1528	5753	107125
1529	5756	107122
1530	5760	107118
1531	5764	107111
1532	5767	107107
1533	5771	107101
1534	5775	107100
1535	5779	107099
1536	5782	107085
1537	5786	107077
1538	5790	107076
1539	5793	107074
1540	5797	107070
1541	5801	107060
1542	5804	107055
1543	5808	107054
1544	5812	107046
1545	5815	107035
1546	5818	107024
1547	5822	107017
1548	5826	107016
1549	5829	107008
1550	5833	106999
1551	5837	106996
1552	5841	106995
1553	5844	106988
1554	5848	106979
1555	5851	106975
1556	5855	106968
1557	5859	106964
1558	5863	106960
1559	5866	106954
1560	5870	106948
1561	5874	106944
1562	5877	106937
1563	5881	106930
1564	5884	106925
1565	5888	106927
1566	5892	106926
1567	5896	106926
1568	5900	106919
1569	5904	106918
1570	5908	106913
1571	5911	106905
1572	5915	106903
1573	5918	106895
1574	5922	106891
1575	5926	106882
1576	5929	106876
1577	5933	106874
1578	5937	106871
1579	5941	106868
1580	5954	107031
1581	5958	107030
1582	5962	107029
1583	5966	107027
1584	5970	107038
1585	5975	107058
1586	5980	107064
1587	5984	107066
1588	5987	107060
1589	5991	107050
1590	5995	107047
1591	5998	107036
1592	6001	107027
1593	6006	107031
1594	6009	107026
1595	6013	107017
1596	6016	107008
1597	6020	107003
1598	6023	106993
1599	6027	106983
1600	6030	106972
1601	6034	106968
1602	6038	106966
1603	6041	106960
1604	6045	106954
1605	6049	106949
1606	6053	106949
1607	6056	106942
1608	6060	106931
1609	6063	106922
1610	6067	106917
1611	6071	106915
1612	6074	106909
1613	6078	106901
1614	6081	106892
1615	6085	106890
1616	6089	106882
1617	6092	106870
1618	6096	106867
1619	6100	106865
1620	6104	106868
1621	6108	106869
1622	6111	106860
1623	6115	106855
1624	6119	106848
1625	6122	106845
1626	6126	106844
1627	6130	106836
1628	6133	106830
1629	6137	106826
1630	6141	106819
1631	6144	106813
1632	6148	106806
1633	6152	106801
1634	6155	106797
1635	6159	106794
1636	6163	106786
1637	6166	106778
1638	6170	106775
1639	6174	106772
1640	6178	106769
1641	6181	106763
1642	6185	106757
1643	6189	106750
1644	6192	106740
1645	6195	106732
1646	6199	106725
1647	6203	106719
1648	6207	106720
1649	6210	106715
1650	6214	106707
1651	6218	106706
1652	6222	106704
1653	6225	106695
1654	6229	106684
1655	6232	106678
1656	6236	106674
1657	6239	106666
1658	6243	106660
1659	6247	106650
1660	6250	106649
1661	6254	106648
1662	6258	106643
1663	6262	106637
1664	6265	106631
1665	6269	106623
1666	6272	106613
1667	6275	106601
1668	6279	106587
1669	6282	106579
1670	6286	106572
1671	6290	106570
1672	6293	106562
1673	6297	106558
1674	6301	106558
1675	6305	106554
1676	6308	106552
1677	6312	106544
1678	6316	106540
1679	6319	106535
1680	6323	106529
1681	6327	106521
1682	6330	106518
1683	6334	106512
1684	6338	106506
1685	6341	106504
1686	6346	106506
1687	6349	106500
